Date,^DJI,GS,MCD,DOW,CAT,MRK,CVX,VZ,MSFT,AMGN,CSCO,BA,PG,JPM,WBA,DIS,KO,MMM,AXP,WMT,JNJ,HON,V,NKE,AAPL,CRM,HD,TRV,UNH,INTC,IBM
2019-04-04,0.00635056712826132,0.0068206128524044285,0.008070014769775646,0.04975381010303637,0.006247315937049747,-0.015989369516013485,0.007345239813568938,0.0020384258935088884,-0.005084604874196708,-0.0030582531654848033,-0.002532506864420747,0.02890273459455428,-0.0025074776344106153,0.009660536215857052,-0.012582026421220416,0.019818730835826415,0.006496406355765982,0.008914652477058471,-0.0004538592782669104,0.009465877978486414,-0.011664341197911154,0.004866406656991229,-0.005174821921123063,0.009589136154226185,0.0017404028016845263,-0.02521209548538006,0.009264368101809639,-0.0005856383089866135,0.006304961496593986,0.007930821521348053,-0.005918010262470963
2019-04-05,0.0015296547150918105,0.0007417067943420452,0.0044242127659075425,-0.041366529207367275,0.001641228054306998,-0.00855212448980891,0.012980712981192077,0.001695162267682182,0.004440370268448346,0.016014173909832063,0.001269504942079669,-0.009927905771887846,0.0021270334298417737,-0.0023682278841142823,0.009972291105015518,0.002178624311675925,-0.00021512024466407986,0.0017672976267026907,0.007628041514628592,0.007338758521468369,0.004499527232572964,0.003911266823627635,6.340363635515267e-05,0.001407170277708758,0.006694199346223284,0.0002522917300966654,0.008031921435501577,-0.0008792642212344104,0.005618588385003065,-0.0057224085013839465,0.00350173548830357
2019-04-08,-0.0031777004411440712,0.0007904471972088878,-0.004509544100079865,-0.001572277545430767,-0.0038470692482818203,-0.0024645977584848433,0.0020566594434365815,0.0006770157746009975,0.0003334985663201451,-0.002712087472082403,0.00507150831842651,-0.04442103680261211,0.01273518997092471,0.003228386464635191,0.006765298647612328,-0.0003477871964081558,0.0017215927428966271,-0.0018104924384051424,-0.0023431663388557844,0.004047332186366104,-0.0002937813575449866,0.0022262599489513146,0.0006342896826321276,-0.007845425686548557,0.015735992912561336,-0.0005675853889778315,0.007374122450581666,-0.003812290044067357,-0.00012050381964900936,0.0014388357311660993,0.0007677980415983221
2019-04-09,-0.0072297677354162815,-0.009479599967375019,0.0012114632541255776,-0.015398100814344784,-0.02481757961159714,-0.001852866431497291,-0.008999086880019158,-0.002169941165382494,-0.005419818645579277,-0.00974971957132964,-0.005586611669362029,-0.01463207339674899,-0.0029532052250638152,-0.00738273947113155,-0.010170688308596243,0.016527486594719143,0.0025778209104885264,-0.014231301321563805,-0.007678384023403706,-0.005441984438350311,-0.0041868208278460495,-0.007466218707234962,-0.001648029575555432,-0.005311164569316795,-0.0029983789583775122,-0.00946551390449557,-0.01301901182570675,-0.005077823146335203,0.00016062795867632929,-0.006465565327732792,-0.008926678929480736
2019-04-10,0.0002516226449027492,0.011763736208922015,-0.004524407223946425,-0.009952013297783169,0.008654128076643008,0.000247308654619971,-0.00039821769957593123,0.00359593888972376,0.007629159728424595,0.004715397061274551,0.011598384608345391,-0.011109979251402669,-9.558889080785171e-05,0.004481707166661408,0.00018350969446712107,0.002567250728102488,-0.0006429062822301823,0.0007076833236709934,0.002822024578508886,0.009220871162078037,7.380533082335106e-05,-0.005470868391855177,0.006794077866825399,0.007119334171606484,0.005614024691666053,0.02083203317214255,-0.007317056929785015,0.0019972178365128546,-0.011093611671678438,0.00777294954535912,0.006403428647283604
2019-04-11,-0.0005394077535832986,-0.0007390444524595363,-0.001796792084357901,-0.014719116105657903,0.009743082693049576,-0.012125761133268131,0.003984292892586172,-0.0008531048628449556,0.0011647853288776489,-0.009180295442177133,-0.003941237291429922,0.014303830961263975,0.0009555969771091188,0.008448772052908282,-0.019629387420077582,-0.004779846587457115,0.0015008490074783776,0.0066945674001110955,-0.0028140831666467747,0.012048286084873627,-0.0027290606703532783,0.005813325672054281,-0.004414739820431723,0.001413801508926893,-0.0083242475100761,0.003057852081738144,0.010279331678938242,0.00605339916167047,-0.04312482038509435,0.0008969331784782764,0.005313985893034223
2019-04-12,0.010299104043094642,0.024700492645634897,0.014400632174784489,0.062124258713698755,0.01677838459273917,-0.005135315446325506,-0.04944832651428466,0.0030738418785538624,0.005152463158260012,-0.003591685117504073,0.012410120384986456,0.025610465032839036,0.0029593310452047383,0.04687946131512799,0.00018714965797994587,0.11543736141811411,0.0006424421821471515,0.018217685118182114,0.009649602484210318,0.007539453908891547,0.00569494476265886,0.009757769585126308,0.011275687385937205,0.014588169659982997,-0.0004020321780550118,-0.0001243639283470266,0.011762954845530915,0.010566359786264856,-0.051822270631899814,0.01111106274540008,0.003964248983483687
2019-04-15,-0.0010423647007512526,-0.038154322343972424,0.001304813180706299,-0.0089194572515644,-0.006728082902312749,-0.0113306510202561,0.0031730479014273616,-0.0005108419792213548,0.0008268905289567918,-0.0011494449277423824,0.004796511013460902,-0.011010498426248572,0.006377323294316284,-0.011419827684904349,0.014780222815409916,0.015223673183503372,0.005562617278118687,-0.007313046657878908,-0.0034263017887917746,0.008566645352554803,0.003971115988374629,-0.0028928584039599192,0.005011449870187201,0.006841308453130912,0.0018101070804033004,-0.003857945056778278,0.0049545532492014654,-0.006752723962218599,0.031269609935829834,-0.0024814198746628824,-0.0031173427747139826
2019-04-16,0.00257309903425873,0.009654289616769951,-0.0007818013502830512,0.012461108110646713,0.012691597732428672,-0.012351925295873256,0.008573356813029509,0.0013627548980477133,-0.0023131488675417478,-0.016474853885713014,0.006895402917350468,0.01667294358719973,0.00652607794370641,0.010551208025191716,0.011061853620927486,-0.016207240818842616,-0.0010638726216862793,0.004957553572955797,0.012213862071065895,0.004881201778651478,0.01098754579854222,0.005308476961920272,-0.0013091045011871527,0.011171302696336038,0.0001004058316269596,-0.008745042966516792,-0.0019036714863781556,0.011331171995174971,-0.04013888467036908,0.0076404327760282165,0.008616898637860082
2019-04-17,-0.00011798789730654846,0.03002378315454446,-0.00046966368609691056,-0.003076971246764093,0.004999010406476767,-0.04693145093354556,-0.007427663054717648,-0.017179968794063583,0.008280197005132939,-0.029672888172085687,-0.011237836966556669,-0.011002813780393472,0.0016655327152828026,0.028802893190274625,0.00547056282858982,0.014241872000195999,0.007028762285874013,0.003411758201965709,-0.001072557625599213,0.0022345775719228023,0.0036224399191719936,0.00018440300863975523,0.0013108205022067665,0.010592407280403116,0.01947310654666956,-0.021110379053353112,0.010172694670551152,-0.01785475115844659,-0.018646043178768612,0.03262220882847777,-0.04154588956703631
2019-04-18,0.004158862645585959,-0.00957183313898824,0.017222670205792268,-0.009430543923320323,0.010431405862667553,-0.00987539659403669,-0.0034089652685809213,0.004499884478858185,0.013139619784824808,-0.02740172593757606,0.0015981734996288743,0.006754664432605084,0.0018896029914536872,-0.007349099594023967,-0.009249327991531997,0.00531305538491833,0.0042302035698524865,0.005697513103242402,0.017090246553608912,0.00019388781075946326,-0.00721907714206238,0.03787824834846232,-0.0017452803932255234,0.00529669080852857,0.003593760625064668,0.004184428805183993,-0.004308971598691258,0.02252170154526434,0.022643469409404426,-0.001195437631759222,0.008770163851991253
2019-04-22,-0.0018256446821571792,-0.006362124802960278,-0.005079419568630228,0.0020771126131031714,-0.006835869063155808,0.003688771091095999,0.017019837316706976,0.005685760078835367,0.0031612163502672264,-0.006254726708501579,-0.0010637966183338898,-0.012892315431140111,-0.00037725289728651745,0.0012339062445003712,-0.009701673230458119,-0.005813578566979838,-0.0016849707273834946,-0.001553378166967767,-0.011788587578577925,-0.00785036196818778,0.0022542417789557234,-0.004850189695474794,0.001498515015919688,-0.020627590601363766,0.003286591746445078,0.01775747750578338,-0.004278834158626288,-0.016698912169081925,0.024171187727127563,0.005641912846385377,-0.010261734449348081
2019-04-23,0.005482236254958028,-0.0022483339154727444,0.006909973208906184,-0.004318537455510363,-0.0024583869262059244,0.015518882498765096,0.0009844243866612423,-0.020901164335660694,0.01357460594209603,0.01927875560354142,0.006212255709070025,-0.003065476659006139,-0.026884265375156202,0.0012323144340975478,-0.01626598918006228,0.01275830039620729,0.017088665729190433,0.00439274520479338,0.0145999383158264,0.0068378270001394625,0.015018365989142968,0.021219523498938075,0.007855336188752782,0.0008011644834675646,0.014423275464954921,0.015558083309185067,0.006201714004589354,0.010247978721069861,0.015279077752489822,-0.0006800007744359737,0.011159956339927168
2019-04-24,-0.0022261019724983955,-0.017634802709589392,0.01213778478906824,-0.02879951027260874,-0.030275164773774454,0.0017426134335190024,-0.030650780798779143,-0.0012247435731338463,-0.003427917829346483,-0.008121785576226892,0.003351575177725774,0.003850082639628827,0.00513759325440688,-0.0016704647713031706,0.0046973913425150116,0.013047407456650895,-0.0047708858286729106,-0.0019134023512293874,0.0004385200591772165,0.004463084926457528,-0.0050033809411501595,-0.0030265244972211836,-0.001051440234591361,0.010980264773803095,-0.0015423144988583326,-0.010357862762506165,0.003251666932415409,0.008477731051561799,-0.0009975339331211863,-0.0010207291059604051,-0.0034890103576996623
2019-04-25,-0.005074649224648287,0.004288299168985654,0.001518033839349897,-0.011611236154364213,-0.011616967278922141,0.02154422779260079,-0.0032126110185325407,-0.021548806618831406,0.03311729412228104,0.012226590924377945,-0.00966943791938224,0.01954945166070665,-0.00395412277187801,0.0005285402478700796,-0.014774618444940213,0.01584003228529962,-0.0029177813861441804,-0.12945035277686345,0.01631296704385754,-9.663545896365644e-05,0.00323255933776867,-0.005079227266877373,-0.0029104546181307756,-0.009390305997195036,-0.009075056786683522,0.022123331870825602,-0.0010642233442251792,7.206260120562469e-05,0.0019100919194647847,-0.018903325566970608,-0.00943185517915801
2019-04-26,0.003070431340246982,0.008341698745472081,-0.002576745939363634,-0.0014459353958302668,0.02130311425032594,0.003798740304174819,-0.00678555686110105,0.013070747168155705,0.005729830899317889,0.005485283945730224,-0.007988603604290545,-0.005250861238550786,0.0249807240119726,0.007569630625706036,0.003227055794545075,0.01952795814516306,0.008779212274703019,0.004980943314859543,0.01484304695572658,-0.01922334232690104,0.005299048787268168,0.01073833217447917,0.01186173111978972,0.008565604404276339,-0.00477397716429151,0.01759770948814343,-0.013995170956887182,0.00754345983933602,0.026907617999702316,-0.08991493944324513,0.005842799936016663
2019-04-29,0.000416697785939002,0.018908783274845353,-0.0015195680360406971,0.004524889655789011,-7.180017111985126e-05,0.0019574262925659003,0.005294750246866986,0.004595249097169907,-0.0009238892335804438,-0.0016532624765345227,0.004473780774925995,-0.004569373478824579,-0.01020222944100524,0.014414296457799347,0.013434263852073025,-0.004431131841681535,0.0033152242209775196,-0.007617191556384184,-0.007142922916593575,0.00029538455813260533,-0.0039177589907699595,0.0017414804957955887,0.007487883168725729,-0.000566079171609668,0.0015172878920532984,-0.0036153656257083,-0.00712142869713317,0.008699375633811846,0.001898660999478441,-0.02517638636864361,-0.0027968496474545246
2019-04-30,0.00145058991539182,-0.004832764322768912,0.0022829420668024625,0.02216217876269555,0.002877177104028794,0.025136781447598677,0.019877613808638284,0.006157549737461521,0.00639605814159494,-0.010211323229359803,-0.0032068131108207165,-0.0035879410357864128,0.016224618621178077,-0.0006027507656911624,0.00018665409496443353,-0.016726572060606237,0.013217829306975792,-0.0036800142960282667,0.004025432485662117,0.012603460636710695,0.009725306736403372,0.0062591839833077145,0.0017056471372012272,-0.004872058650835509,-0.019256206282415755,-6.044089743018066e-05,0.0076177559729468936,0.016188225003409773,-0.01844581283998925,-0.0013696895897435946,0.008773888082141301
2019-05-01,-0.006120786716971804,-0.005778960117330256,-0.017209096887134123,-0.010576405939786038,-0.009109114490195025,0.00012714184519757588,-0.018740561698001645,-0.011715189160419914,-0.02082700368578616,-0.017733606863724383,-0.006613033178413108,-0.0023563914677778852,-0.014556784785516586,-0.0076691227772960335,0.002053421745733308,-0.0043074678901999786,-0.009580096822472406,-0.01815209573455756,-0.0017915174153847468,-0.014391272223826634,0.0053116290639807495,-0.01549271220583448,-0.009973784401348329,-0.021974279292291565,0.04908564294902673,-0.01935296092476657,-0.02405508303007331,-0.004660723468695505,-0.004805420318888087,-0.005485804764391533,0.0020671242565823977
2019-05-02,-0.0046292437197352765,0.0012700140291976858,0.002265986949816723,-0.06110799936396982,-0.021570962233245394,0.010162402548880234,-0.012138252461353582,0.008315603116582748,-0.013059158747017241,0.0020437297357669415,-0.01151491248726011,-0.002653967387243328,0.006003901624993757,0.0021707367307637337,0.0020492138454613062,-0.016424670392195195,-0.004116072821753636,-0.007094252182620164,0.0019655287128734766,-0.0020717811034893785,-0.004719885243067323,0.0025740173695181223,-0.010258645863672977,-0.007334028360544642,-0.00650769268623097,-0.0019734324851962137,0.011116678662938417,-0.002655936232566991,0.0021556138900058475,-0.004137166281137805,-0.006900817261842662
2019-05-03,0.007494364341359194,0.012341921316541882,0.014953024000486703,0.011385188096443954,0.028778800379701153,0.006036302250021164,0.00764730449537665,0.004386704228536598,0.02131365346818792,0.004589376566609182,0.0,0.0017562247022981925,0.004926148153486798,0.00615207689770414,0.005391265938118339,0.001416372860356896,0.006819598423847495,0.0025439937579943006,0.01791064794036723,0.009194356648338786,0.005166862684196305,0.012603550799259011,0.005710209728245319,0.005042715813623477,0.012431358447331453,0.009330745163139254,-0.0022386637737916715,0.004555117593324498,-0.0021509772136469874,0.023738892972699155,0.004728090127594342
2019-05-06,-0.0025077863553489843,-0.00525248693441871,0.006986521941519275,0.00300169295673669,-0.016539673959081846,-0.006500049092964755,0.009636061660935669,-0.005765225572032517,-0.005818611372572224,-0.001410102570177374,-0.006370631725437614,-0.012909694066099542,-0.0037707115965865956,-0.00887021059240134,-0.0029586558429299803,0.004987719555841208,-0.005131486526027795,-0.011769854655821699,-8.39609253611151e-05,0.0037224576764567363,0.0005635541133701683,-0.0053591171976759,0.0014810338852062621,-0.024854070560328845,-0.015442774003254556,-0.005142624934023954,-0.0046369735513209775,0.0005579507988839882,0.03686132266983444,-0.004179976676768837,0.0009271955211842542
2019-05-07,-0.017905364325288775,-0.018408174235835295,-0.004323777865602119,-0.009539728313283535,-0.022594408089947615,-0.019879043434843924,-0.001098195514999012,-0.004920067494436853,-0.020522752946410594,-0.018016374999366147,-0.02088295892539571,-0.0386706554336691,-0.009273247703699972,-0.016334927402234745,-0.018175125650215285,-0.011555578945923295,-0.009696794624185823,-0.021415993791287113,-0.009384950032479189,-0.0113214768724339,-0.01492019536505429,-0.01598962211981736,-0.012755656322776643,-0.012325113587158043,-0.026957065238355615,-0.03446157602163458,-0.024345036438696455,-0.011991809723030045,-0.010187080102008639,-0.014447434929519831,-0.019518541960134028
2019-05-08,8.627870685140593e-05,-0.008291063147021549,-5.0389218539614866e-05,-0.008876347785381267,-0.012867406711841611,0.003594203950479713,-0.006510389234265057,-0.004414591078221952,-7.951087837299031e-05,-0.00989246066429128,0.00037427041792281734,0.007054251454702731,0.0035338614291702264,-0.005299918731389908,0.010578131513556466,0.011615783158775317,-0.003124790105178743,-0.00295885469401036,-0.006174923007615241,-0.009871770793274948,-0.0012860481504022303,0.003002573180956647,0.003432800400121172,0.002786616527760577,0.00019714162283057668,-0.00025489667105527136,0.002053639601131474,-0.0012702554204709893,0.004620868220803764,-0.024564220115156354,0.0026154510429321487
2019-05-09,-0.0053517517090472255,0.0033840384460788187,-0.0015149675174086497,0.008574748418623157,-0.00568398883015464,0.001918721096419107,0.03140425040413608,0.0017736955943945532,-7.96413494906778e-05,0.004182289519678806,-0.010286247464625475,-0.009966568472176474,-0.007899456881063416,-0.0007993564373067752,0.0011215623004843245,-0.010371179601397884,-0.009404429688429583,-0.018534188763961956,-0.0019575989804723193,-0.0023052572091476486,-0.007582727035455039,0.00017619171742633277,-0.005909324538011962,0.002537060471016428,-0.010744132321196753,-0.0035063308021019424,-0.003022983881825647,0.0021196723712524346,-0.004934160062415316,-0.05320885780956974,-0.007625717289907574
2019-05-10,0.004414131148235301,0.0020830851781896698,0.011429803179594078,0.0026449016472760434,0.0010670275698125842,-0.001787288015244859,0.006601209475849412,0.007613285376493195,0.01298797481245706,-0.0059003805192190395,0.008314507972347673,0.0015249025001207173,0.016980055212061806,-8.865693437687394e-05,-0.0026139960529674156,0.0033685001589733865,0.01666660565892486,0.0033090903394268345,0.010233677547643483,0.02380953691966492,0.002306589451080532,0.007277370663275606,0.005631738722841284,0.011689521299413697,-0.013853504208950373,0.023223113937109297,0.0,0.01501790838918482,0.011009721420005114,-0.009008950885580735,-0.00014777179807123897
2019-05-13,-0.023798092722503217,-0.03504072369162725,-0.004800384158063831,-0.03994716481028726,-0.04598748779520245,-0.013045366496927557,-0.012705896258386362,-0.002811498082071817,-0.02973343902662484,-0.024730855747637448,-0.0386058011799727,-0.048777774176225086,0.0009433378800620673,-0.027197674424452978,-0.024335431101532468,-0.02014326398287236,-0.0029051502278167884,-0.010178446882110892,-0.02161070628077466,-0.019821457369529893,-0.013304441053901161,-0.028025379252471283,-0.021031605762053762,-0.016914690406907518,-0.05811938784042303,-0.042453472810277004,-0.02179052440636453,-0.003820433849407223,-0.0043226113015756296,-0.031168824048829036,-0.02882067055303794
2019-05-14,0.00817613530977579,0.006718784930447086,-0.005125010185647927,0.030029410019578595,0.017318528525145593,0.0032397919597499936,0.009963508260500742,-0.0035241906090800468,0.011187827550651397,0.0012529226810766847,0.014035122477706441,0.016806532302330757,-0.004806466521857011,0.00794892644327394,0.008825817584987128,0.014161692483654509,0.013319441542623656,0.006548907488665989,0.009577380871778951,0.00400446639056784,-0.002769532320681334,0.008032560784520193,0.01830544040731996,0.013813041356341316,0.01583024320435844,0.0321254562442872,0.006724747057457847,0.01603793367921602,-0.01302446011870717,0.00915988349988428,0.014381311925366624
2019-05-15,0.004542085200816004,0.0006114821555409655,0.005353561309871413,0.00895584296222518,-0.0013336260155087931,0.001679139354457737,0.004110398595589926,0.004597759777350996,0.014082170416935824,0.012275927514098672,0.008073798714735902,0.007579349027392324,0.010416704386755793,-0.0038071525371514703,0.0030430602343405333,0.011111086631619527,0.010063692715650552,-0.006221141811264208,0.005555065247354163,-0.004088193300247234,0.0006575942068056673,0.007255036950437832,0.01610371955707479,0.004063716702483511,0.011979096210997353,-0.01904225739327725,0.0007307060605219462,0.005559067126400308,-0.001480311262108347,0.009962362849397888,0.008176540363482587
2019-05-16,0.00836946322457588,0.013951001490810189,0.004621495482519222,0.0005664476119637829,-0.005420422163834537,0.020373982150136305,-0.0012401488341805544,0.010033497064938501,0.023091574183667696,0.008906118404615748,0.0665523050286998,0.02363719262300612,0.013214580230953343,0.012829827329375654,-0.004550742168979549,0.006088542413886788,0.008133469201560883,-0.013266781536635408,0.0185279012282773,0.014317084956462,0.009495407115404753,0.008324431453120784,0.014335062641875895,0.003213695750112544,-0.004399541370517124,0.022055966869553023,0.0032332059074877684,0.00607421413120246,0.0030074735598162317,-0.0019726451315597027,0.011012022406302613
2019-05-17,-0.0038155244813125044,-0.008586962356682215,-0.0038502550721366546,-0.041147520241598734,-0.030408247184323,-0.005181290353226564,-0.0023179959551328233,0.012373566166645533,-0.006670219156000967,-5.875145487033162e-05,0.007509368773140679,0.0034199072270140185,-0.006104812121138892,-0.00485135424167582,0.004033804082529846,-0.0033947678946283366,-0.007664428631152909,-0.01583131995976661,-0.006425200063541525,-0.004441581406708139,0.002894084276290121,-0.004918349040395786,-0.004731063230051014,0.0034410652517353757,-0.005681898775969363,-0.024671810378152803,0.0010396591169761216,0.0005427999607989786,0.019384258863585968,-0.014056767558007888,-0.011480816707773123
2019-05-20,-0.0032642295208430427,-0.0009622456173775662,-0.0011544840412613944,-0.014173282893515049,-0.002688206483542177,0.0020323784827438462,0.0026551859520755894,0.015837602559208408,-0.014445283477210413,-0.008945902355145585,-0.0060337205531354465,-0.006281236615067187,-0.0011168644756430757,0.00523603768289016,-0.00019128467063711518,-0.008367827082520818,-0.007113861561126034,-0.0167958007038993,0.006466750227514195,0.006543547975525366,-0.0013707374805572714,-0.007825783121497287,-0.003778590017164185,-0.02033809770582129,-0.03126992524729755,0.00912200515306183,-0.008464020614464496,0.0046103236480932175,0.019098518325697533,-0.029628021809254057,0.005955819314831912
2019-05-21,0.007688101764291799,0.009480805769435108,0.004271593253015071,0.01098255330140785,0.020583162850747128,0.007860205896523809,0.0041377288148651825,0.0083036026748331,0.005387489021157821,0.007720206769641136,0.009105448990035958,0.016893828289557433,-0.008944312259402287,0.0034127113424247124,0.009567458181890087,0.001344064782699883,-0.0051177483559239345,0.006315813135042259,0.005924607406361693,-0.003940016725692996,-0.0021674148720051134,0.005811918031635832,0.0023859796422029955,0.009535150853744234,0.019171026596964236,-0.0012821961387378122,0.0026184872573098428,-0.0047242238752002175,0.016057532102002003,0.020661153270487675,0.009843342878400385
2019-05-22,-0.003892237059268444,-0.018030279157799867,0.0006005780713265185,-0.008295578134189574,-0.011124369188798333,0.018616264924951276,-0.006345731113387099,-0.0042016516570848594,0.006067678560145229,0.009487729317081639,-0.014684990924548558,-0.016641142989580415,0.003290321169737487,-0.008144648989201198,0.003411684095046441,-0.0017897577203891402,0.021605062809382902,0.01458464584689545,-0.004479514825113662,0.01097703714463849,0.004633668714187911,-0.0017101022931031995,0.0023190211426231677,-0.005260638977256149,-0.020471643752791757,0.011939919276714894,-0.013267285140612373,0.0033228374876099753,-0.0024005882563350456,-0.010346307691540768,-0.0007329688951182023
